start_time,request_id,workspace,model,input_tokens,output_tokens,cache_read_input_tokens,cache_creation_input_tokens,stop_reason,status,session_id,prompt_prefix_hash,prompt_full_hash
2026-08-09 16:45:37+00:00,req-00000219,support_triage,claude-opus-5,1082,43,0,0,stop,ok,ad5a9b08ef049743,ba10f06cd6ad2b84,dc2b0a1fdecb161a
2026-08-09 16:48:54+00:00,req-00000178,support_triage,claude-opus-5,1466,32,0,0,stop,ok,ba21df2910284fbc,ba10f06cd6ad2b84,39031815e15d54a9
2026-08-09 16:52:17+00:00,req-00000164,support_triage,claude-opus-5,1315,25,0,0,stop,ok,0b987e10bee85fa8,ba10f06cd6ad2b84,bebb99ea4ee8da98
2026-08-09 16:56:43+00:00,req-00002181,doc_summariser,claude-sonnet-4-5,7879,600,0,0,stop,ok,447442ba05cbfb7b,1e1fc5c2d26ead34,261eac295fb30d53
2026-08-09 17:10:38+00:00,req-00000200,support_triage,claude-opus-5,1481,108,0,0,stop,ok,573cf2a6bcb58eb8,ba10f06cd6ad2b84,0764efec1c411ae1
2026-08-09 17:12:49+00:00,req-00000209,support_triage,claude-opus-5,1142,33,0,0,stop,ok,abebf314da4c54f3,ba10f06cd6ad2b84,063b8ba72f9b89fb
2026-08-09 17:15:34+00:00,req-00019497,invoice_parser,claude-haiku-4-5,560,115,0,2800,stop,ok,efc311bbd2510162,74e7dd927681bbac,a77ee400b95e2646
2026-08-09 17:16:43+00:00,req-00002157,doc_summariser,claude-sonnet-4-5,7158,762,0,0,stop,ok,230b929f6b3fbe5e,c3a03e2feb85cd25,7254b1b684ef0b3d
2026-08-09 17:17:03+00:00,req-00019521,invoice_parser,claude-haiku-4-5,832,82,2800,0,stop,ok,089a6a7279a78f42,74e7dd927681bbac,9290ed07e977f385
2026-08-09 17:19:35+00:00,req-00000245,support_triage,claude-opus-5,1289,27,0,0,stop,ok,370aa8cdc160e2c8,ba10f06cd6ad2b84,d791582515c04f4c
2026-08-09 17:29:25+00:00,req-00000299,support_triage,claude-opus-5,1188,43,0,0,stop,ok,186af9fdbd124823,ba10f06cd6ad2b84,ce8497dcdc7c5551
2026-08-09 17:30:30+00:00,req-00019494,invoice_parser,claude-haiku-4-5,1124,104,0,2800,stop,ok,7886edc22f9686ae,74e7dd927681bbac,7b4fad2ec4cd58ea
2026-08-09 17:30:39+00:00,req-00000298,support_triage,claude-opus-5,1433,27,0,0,stop,ok,a952245f525d8732,ba10f06cd6ad2b84,01a89edb31a85eda
2026-08-09 17:32:12+00:00,req-00000242,support_triage,claude-opus-5,1250,41,0,0,stop,ok,fc49804ddf209efc,ba10f06cd6ad2b84,32272d3b93c615c5
2026-08-09 17:34:03+00:00,req-00000226,support_triage,claude-opus-5,1270,9,0,0,stop,ok,c116eb9e7ca8d992,ba10f06cd6ad2b84,079e67ebd2157668
2026-08-09 17:35:41+00:00,req-00000277,support_triage,claude-opus-5,1258,31,0,0,stop,ok,ee73e1ed64fe6e50,ba10f06cd6ad2b84,65951d4df673ce11
2026-08-09 17:37:47+00:00,req-00002170,doc_summariser,claude-sonnet-4-5,7243,1056,0,0,stop,ok,6f7e9277a468bad6,c3a03e2feb85cd25,162f39f8c82c4620
2026-08-09 17:38:55+00:00,req-00000155,support_triage,claude-opus-5,1044,26,0,0,stop,ok,3d68808db390c711,ba10f06cd6ad2b84,830d16e8eeb3cdf0
2026-08-09 17:44:38+00:00,req-00002168,doc_summariser,claude-sonnet-4-5,7470,1412,0,0,stop,ok,ff31d0ab3931696e,1e1fc5c2d26ead34,1d918ddf177cecff
2026-08-09 17:44:47+00:00,req-00019513,invoice_parser,claude-haiku-4-5,745,119,0,2800,stop,ok,56b359996f3fb24c,74e7dd927681bbac,89166b218acf5bb4
2026-08-09 17:46:14+00:00,req-00019517,invoice_parser,claude-haiku-4-5,1407,122,2800,0,stop,ok,9563cb5760c56167,74e7dd927681bbac,5cf8b232cd81c6ef
2026-08-09 17:46:44+00:00,req-00019502,invoice_parser,claude-haiku-4-5,1231,145,2800,0,stop,ok,59b8dfa1b95fafa3,74e7dd927681bbac,d742f2f2be2af51b
2026-08-09 17:48:29+00:00,req-00000224,support_triage,claude-opus-5,1338,19,0,0,stop,ok,9a799b18decef4ae,ba10f06cd6ad2b84,d22c464385ddced4
2026-08-09 17:51:12+00:00,req-00019495,invoice_parser,claude-haiku-4-5,520,171,2800,0,stop,ok,fea1c8da39be5838,74e7dd927681bbac,90f5f7074b32f787
2026-08-09 17:51:29+00:00,req-00002167,doc_summariser,claude-sonnet-4-5,9523,239,0,0,stop,ok,4aed1351354f60cd,1e1fc5c2d26ead34,c918a4c23f73993f
2026-08-09 17:53:35+00:00,req-00000150,support_triage,claude-opus-5,1181,58,0,0,stop,ok,d14f6c6dbeb3016d,ba10f06cd6ad2b84,1caa66d64250555b
2026-08-09 17:54:33+00:00,req-00019455,invoice_parser,claude-haiku-4-5,960,72,2800,0,stop,ok,e4bea4201cdc00a3,74e7dd927681bbac,2cd52bb13e54346b
2026-08-09 17:54:41+00:00,req-00000222,support_triage,claude-opus-5,1266,35,0,0,stop,ok,f3dbbb4743c37e25,ba10f06cd6ad2b84,b829c32b35ae2aa4
2026-08-09 18:02:34+00:00,req-00002176,doc_summariser,claude-sonnet-4-5,7271,299,0,0,stop,ok,6687cbae1af162fe,1e1fc5c2d26ead34,e231023087edb73e
2026-08-09 18:05:53+00:00,req-00000281,support_triage,claude-opus-5,1277,29,0,0,stop,ok,a57dc299e0d0bdaf,ba10f06cd6ad2b84,e90cec9ccaffbf8a
2026-08-09 18:05:59+00:00,req-00000207,support_triage,claude-opus-5,1244,18,0,0,stop,ok,fcde5571c2ff01b0,ba10f06cd6ad2b84,9b3d871c544b485c
2026-08-09 18:06:27+00:00,req-00003531,research_v2,claude-opus-5,1207,282,0,3100,stop,ok,a05050ed30350453,5b09c2696c4f444c,0bf6dfec3defcafc
2026-08-09 18:07:13+00:00,req-00003532,research_v2,claude-opus-5,2147,622,3100,0,stop,ok,a05050ed30350453,5b09c2696c4f444c,52704831b3336374
2026-08-09 18:07:26+00:00,req-00003533,research_v2,claude-opus-5,1368,281,3100,0,stop,ok,a05050ed30350453,5b09c2696c4f444c,e53422b9aab4f0cb
2026-08-09 18:08:32+00:00,req-00019509,invoice_parser,claude-haiku-4-5,479,121,0,2800,stop,ok,481becb5198398c3,74e7dd927681bbac,ee71f1bf4c0ed891
2026-08-09 18:08:48+00:00,req-00003534,research_v2,claude-opus-5,2012,185,3100,0,stop,ok,a05050ed30350453,5b09c2696c4f444c,5d23d27add845e38
2026-08-09 18:09:27+00:00,req-00019522,invoice_parser,claude-haiku-4-5,589,159,2800,0,stop,ok,9366ab861f6ebba5,74e7dd927681bbac,ea621e6c7e9631ad
2026-08-09 18:09:39+00:00,req-00003535,research_v2,claude-opus-5,3543,568,3100,0,stop,ok,a05050ed30350453,5b09c2696c4f444c,f08172974eb96a94
2026-08-09 18:09:55+00:00,req-00000284,support_triage,claude-opus-5,1054,23,0,0,stop,ok,7217898975952d74,ba10f06cd6ad2b84,05296f3313731ba8
2026-08-09 18:09:58+00:00,req-00003536,research_v2,claude-opus-5,3483,445,3100,0,stop,ok,a05050ed30350453,5b09c2696c4f444c,d62c14ff429571eb
2026-08-09 18:11:04+00:00,req-00003537,research_v2,claude-opus-5,941,228,3100,0,stop,ok,a05050ed30350453,5b09c2696c4f444c,ce4b3e5436297f90
2026-08-09 18:11:19+00:00,req-00019463,invoice_parser,claude-haiku-4-5,799,164,2800,0,stop,ok,902c584fee20c53a,74e7dd927681bbac,
2026-08-09 18:12:16+00:00,req-00003538,research_v2,claude-opus-5,1883,258,3100,0,stop,ok,a05050ed30350453,5b09c2696c4f444c,b47c0241a9f15068
2026-08-09 18:13:39+00:00,req-00003539,research_v2,claude-opus-5,1196,360,3100,0,stop,ok,a05050ed30350453,5b09c2696c4f444c,aa12737a27dc3f93
2026-08-09 18:14:34+00:00,req-00003540,research_v2,claude-opus-5,1235,650,3100,0,stop,ok,a05050ed30350453,5b09c2696c4f444c,fd766999c65adb2f
2026-08-09 18:14:53+00:00,req-00003541,research_v2,claude-opus-5,990,761,3100,0,stop,ok,a05050ed30350453,5b09c2696c4f444c,3b4023157d34594f
2026-08-09 18:14:56+00:00,req-00003542,research_v2,claude-opus-5,5741,298,3100,0,stop,ok,a05050ed30350453,5b09c2696c4f444c,20bff53933c25fda
2026-08-09 18:16:33+00:00,req-00019466,invoice_parser,claude-haiku-4-5,740,123,0,2800,stop,ok,537f248843165659,74e7dd927681bbac,ad6905122f7d0ad1
2026-08-09 18:16:57+00:00,req-00019528,invoice_parser,claude-haiku-4-5,897,173,2800,0,stop,ok,c80688e064648708,74e7dd927681bbac,37a32276037d2fc9
2026-08-09 18:21:51+00:00,req-00019461,invoice_parser,claude-haiku-4-5,1135,136,2800,0,stop,ok,28877b6c509a93ab,74e7dd927681bbac,d2c7ff5bb568f6ed
2026-08-09 18:23:33+00:00,req-00000225,support_triage,claude-opus-5,1248,22,0,0,stop,ok,2be390e6e00ebfd2,ba10f06cd6ad2b84,176396048a08c089
2026-08-09 18:31:59+00:00,req-00019538,invoice_parser,claude-haiku-4-5,594,89,0,2800,stop,ok,4a861ff0b4b4ead7,74e7dd927681bbac,6c994638037415b9
2026-08-09 18:46:37+00:00,req-00000163,support_triage,claude-opus-5,1214,22,0,0,stop,ok,7ace7575f2a6efca,ba10f06cd6ad2b84,4ece7cb8fdd7b928
2026-08-09 18:47:45+00:00,req-00000252,support_triage,claude-opus-5,1356,32,0,0,stop,ok,f0ee63253737355e,ba10f06cd6ad2b84,51b03c4bc9bcc43a
2026-08-09 18:49:43+00:00,req-00019487,invoice_parser,claude-haiku-4-5,1186,127,0,2800,stop,ok,022dec7152e16535,74e7dd927681bbac,eedfefc7459d5250
2026-08-09 18:52:59+00:00,req-00019519,invoice_parser,claude-haiku-4-5,756,73,2800,0,stop,ok,ad0783fa2fdebe47,74e7dd927681bbac,dad299a22236feb1
2026-08-09 19:02:58+00:00,req-00019479,invoice_parser,claude-haiku-4-5,505,78,0,2800,stop,ok,5c32a8e7a3b4a26c,74e7dd927681bbac,e4df2f7e82874cd3
2026-08-09 19:05:25+00:00,req-00019478,invoice_parser,claude-haiku-4-5,1372,91,2800,0,stop,ok,909a834509b10c93,74e7dd927681bbac,303e0e2e191afeac
2026-08-09 19:10:43+00:00,req-00000204,support_triage,claude-opus-5,1168,16,0,0,stop,ok,0497ccec3b31f57c,ba10f06cd6ad2b84,8d50daa595e6bd4c
2026-08-09 19:12:38+00:00,req-00000151,support_triage,claude-opus-5,1694,47,0,0,stop,ok,e97ac3a7307d3b3a,ba10f06cd6ad2b84,79f4f386bb43fae8
2026-08-09 19:14:56+00:00,req-00000297,support_triage,claude-opus-5,1353,28,0,0,stop,ok,d846134e1f85cb3e,ba10f06cd6ad2b84,0e83590169dfa1b4
2026-08-09 19:16:35+00:00,req-00000167,support_triage,claude-opus-5,1273,29,0,0,stop,ok,3b0b22ee62a8cea9,ba10f06cd6ad2b84,2cfb3552faf98ccb
2026-08-09 19:39:20+00:00,req-00019459,invoice_parser,claude-haiku-4-5,470,137,0,2800,stop,ok,e448e237eefe458d,74e7dd927681bbac,3f08bcfbf76a9b9e
2026-08-09 19:41:12+00:00,req-00019489,invoice_parser,gpt-4o-legacy,804,188,0,2800,stop,ok,718818cb16ec46ba,74e7dd927681bbac,b68115a572e32d63
2026-08-09 19:50:42+00:00,req-00000229,support_triage,claude-opus-5,1353,28,0,0,stop,ok,1ee82ccb1d0bd01f,ba10f06cd6ad2b84,c1f47cad53efc2c2
2026-08-09 19:55:18+00:00,req-00000282,support_triage,claude-opus-5,1173,33,0,0,stop,ok,093d24df677c3ca6,ba10f06cd6ad2b84,c2494161fa1d8e3b
2026-08-09 20:02:42+00:00,req-00000197,support_triage,claude-opus-5,1177,33,0,0,stop,ok,286acb0157c153a9,ba10f06cd6ad2b84,ad3d3669908c0a3c
2026-08-09 20:06:24+00:00,req-00000247,support_triage,claude-opus-5,1129,10,0,0,stop,ok,0cb567a0f59ee402,ba10f06cd6ad2b84,1eb7c129227e9e98
2026-08-09 20:10:08+00:00,req-00000265,support_triage,claude-opus-5,1261,16,0,0,stop,ok,fb34aa636e9ef125,ba10f06cd6ad2b84,270a85dda85205ee
2026-08-09 20:17:16+00:00,req-00000270,support_triage,claude-opus-5,1245,29,0,0,stop,ok,4c875cb2bfc1bc30,ba10f06cd6ad2b84,b0124428ff21c2c6
2026-08-09 20:34:33+00:00,req-00000161,support_triage,claude-opus-5,1176,15,0,0,stop,ok,bcfca71568d46b6e,ba10f06cd6ad2b84,4038e240357f310d
2026-08-09 20:50:28+00:00,req-00000241,support_triage,claude-opus-5,1205,0,0,0,error,error,4cb807bf62cc7fa8,ba10f06cd6ad2b84,3f105a382056a730
2026-08-09 20:54:32+00:00,req-00000148,support_triage,claude-opus-5,1064,22,0,0,stop,ok,56885161902910de,ba10f06cd6ad2b84,173bf755d9135a9d
2026-08-09 20:55:56+00:00,req-00000169,support_triage,claude-opus-5,1572,50,0,0,stop,ok,644b53d438084007,ba10f06cd6ad2b84,fbf9a771262fe0e7
2026-08-09 21:45:34+00:00,req-00003520,research_v2,claude-opus-5,1150,133,0,3100,stop,ok,dfdbbf1d88787163,5b09c2696c4f444c,563606153283c0e8
2026-08-09 21:46:55+00:00,req-00003521,research_v2,claude-opus-5,3055,220,3100,0,stop,ok,dfdbbf1d88787163,5b09c2696c4f444c,c17eb83f05eae0b7
2026-08-09 21:47:23+00:00,req-00003522,research_v2,claude-opus-5,3751,0,3100,0,error,error,dfdbbf1d88787163,5b09c2696c4f444c,45353f0d413a4f78
2026-08-09 21:47:42+00:00,req-00003523,research_v2,claude-opus-5,3581,493,3100,0,stop,ok,dfdbbf1d88787163,5b09c2696c4f444c,ecef4ab3381f9e84
2026-08-09 21:48:34+00:00,req-00003524,research_v2,claude-opus-5,2628,0,3100,0,error,error,dfdbbf1d88787163,5b09c2696c4f444c,79e04544c625467b
2026-08-09 21:49:25+00:00,req-00003525,research_v2,claude-opus-5,2475,314,3100,0,stop,ok,dfdbbf1d88787163,5b09c2696c4f444c,9cea270ce0a355d2
2026-08-09 21:50:32+00:00,req-00003526,research_v2,claude-opus-5,1041,123,3100,0,stop,ok,dfdbbf1d88787163,5b09c2696c4f444c,dfa6ab76595fbfe4
2026-08-09 21:51:21+00:00,req-00003527,research_v2,claude-opus-5,1168,460,3100,0,stop,ok,dfdbbf1d88787163,5b09c2696c4f444c,346697ee8e3ede47
2026-08-09 21:51:29+00:00,req-00003528,research_v2,claude-opus-5,2788,254,3100,0,stop,ok,dfdbbf1d88787163,5b09c2696c4f444c,b6c5e6275d178265
2026-08-09 21:52:40+00:00,req-00003529,research_v2,claude-opus-5,1577,424,3100,0,stop,ok,dfdbbf1d88787163,5b09c2696c4f444c,3cdc8b7fe124acf6
2026-08-09 21:54:04+00:00,req-00003530,research_v2,claude-opus-5,1352,165,3100,0,stop,ok,dfdbbf1d88787163,5b09c2696c4f444c,dc8b16e312709743
2026-08-10 07:03:11+00:00,req-00000667,support_triage,claude-opus-5,1155,18,0,0,stop,ok,42a343183ac8ee89,ba10f06cd6ad2b84,5ea0ea0cd6a6766a
2026-08-10 07:03:22+00:00,req-00000609,support_triage,claude-opus-5,1171,28,0,0,stop,ok,11cb72978acc3a6e,ba10f06cd6ad2b84,9a7154457d0fef34
2026-08-10 07:05:14+00:00,req-00000472,support_triage,claude-opus-5,1170,35,0,0,stop,ok,9fb437ba7eaf4d52,ba10f06cd6ad2b84,98c15ec81b7d54b5
2026-08-10 07:08:16+00:00,req-00000506,support_triage,claude-opus-5,1735,19,0,0,stop,ok,01fa00cb5d34bd0f,ba10f06cd6ad2b84,d755361db4bb1be6
2026-08-10 07:09:47+00:00,req-00000498,support_triage,claude-opus-5,1288,30,0,0,stop,ok,295e503ecf4c8740,ba10f06cd6ad2b84,0230f0b4a57fb445
2026-08-10 07:09:59+00:00,req-00000565,support_triage,claude-opus-5,1182,20,0,0,stop,ok,ab2686d4a2352c6b,ba10f06cd6ad2b84,b10cdea22576fd14
2026-08-10 07:10:15+00:00,req-00000613,support_triage,claude-opus-5,1266,31,0,0,stop,ok,98656528f6e4c938,ba10f06cd6ad2b84,e049ea23b12087ff
2026-08-10 07:10:54+00:00,req-00000549,support_triage,claude-opus-5,1246,31,0,0,stop,ok,fb459f3e96791f52,ba10f06cd6ad2b84,b0e00b7a9f236309
2026-08-10 07:11:50+00:00,req-00000636,support_triage,claude-opus-5,1307,26,0,0,stop,ok,76c4e851537e0950,ba10f06cd6ad2b84,66003fc3bbbf4be7
2026-08-10 07:12:33+00:00,req-00000542,support_triage,claude-opus-5,1164,13,0,0,stop,ok,3ddb8eddb28f1c83,ba10f06cd6ad2b84,3172b66097cdc3cb
2026-08-10 07:13:45+00:00,req-00000689,support_triage,claude-opus-5,1630,24,0,0,stop,ok,47aa7edaa3913547,ba10f06cd6ad2b84,ea374910b09df417
2026-08-10 07:16:29+00:00,req-00000348,support_triage,claude-opus-5,1075,48,0,0,stop,ok,450d0fc20ed366bf,ba10f06cd6ad2b84,44190da9422b96d2
2026-08-10 07:17:28+00:00,req-00000657,support_triage,claude-opus-5,1191,52,0,0,stop,ok,0d0bf0987986d7fd,ba10f06cd6ad2b84,a77cd40d2bacb879
2026-08-10 07:18:28+00:00,req-00000416,support_triage,claude-opus-5,1515,24,0,0,stop,ok,fcbffcc97be5c264,ba10f06cd6ad2b84,a83c98933a7d8413
2026-08-10 07:19:28+00:00,req-00000523,support_triage,claude-opus-5,1397,15,0,0,stop,ok,83cc0ac8d7d1eb2d,ba10f06cd6ad2b84,a1eafba2dd19f808
2026-08-10 07:20:38+00:00,req-00000647,support_triage,claude-opus-5,1322,28,0,0,stop,ok,b3cbcceceec0c18a,ba10f06cd6ad2b84,9d3f124b1ad273fd
2026-08-10 07:23:07+00:00,req-00000302,support_triage,claude-opus-5,1198,39,0,0,stop,ok,54c15108abff122a,ba10f06cd6ad2b84,2bd0b575970d46b2
2026-08-10 07:25:14+00:00,req-00000359,support_triage,claude-opus-5,1157,17,0,0,stop,ok,2ad3d2daa711ee99,ba10f06cd6ad2b84,f514237b3d557a35
2026-08-10 07:26:09+00:00,req-00000684,support_triage,claude-opus-5,1102,27,0,0,stop,ok,70d0ef09a20986df,ba10f06cd6ad2b84,e003e7582f23f5a9
2026-08-10 07:27:27+00:00,req-00000651,support_triage,claude-opus-5,1141,22,0,0,stop,ok,624d7dda6cf64d5e,ba10f06cd6ad2b84,cc4f609bd600d654
2026-08-10 07:28:17+00:00,req-00000555,support_triage,claude-opus-5,1103,41,0,0,stop,ok,552b8da321f8e927,ba10f06cd6ad2b84,0b01e4d286114f78
2026-08-10 07:31:55+00:00,req-00000484,support_triage,claude-opus-5,1455,45,0,0,stop,ok,19925f520d2a753a,ba10f06cd6ad2b84,e1e113dd7664d972
2026-08-10 07:31:58+00:00,req-00000618,support_triage,claude-opus-5,1498,18,0,0,stop,ok,4258f7174615c112,ba10f06cd6ad2b84,efd296e2dfc0012c
2026-08-10 07:32:10+00:00,req-00000595,support_triage,claude-opus-5,1272,27,0,0,stop,ok,053f649505fe47ba,ba10f06cd6ad2b84,2488d58b5b443316
2026-08-10 07:32:10+00:00,req-00000708,support_triage,claude-opus-5,1352,20,0,0,stop,ok,fff0f63cb01669b2,ba10f06cd6ad2b84,c410f8268079e35e
2026-08-10 07:34:16+00:00,req-00000396,support_triage,claude-opus-5,1142,27,0,0,stop,ok,f1fb023baee17aa3,ba10f06cd6ad2b84,d4ec73c27b3e2650
2026-08-10 07:36:23+00:00,req-00000637,support_triage,claude-opus-5,1128,23,0,0,stop,ok,a87c135622be7471,ba10f06cd6ad2b84,36e065ab6d9f0758
2026-08-10 07:38:17+00:00,req-00000492,support_triage,claude-opus-5,1371,30,0,0,stop,ok,2230da543b55982e,ba10f06cd6ad2b84,1137e0adafe911fb
2026-08-10 07:40:58+00:00,req-00000479,support_triage,claude-opus-5,1206,50,0,0,stop,ok,b01c77c7f82f1f89,ba10f06cd6ad2b84,061c1bd7343b02f4
2026-08-10 07:41:50+00:00,req-00000409,support_triage,claude-opus-5,1019,35,0,0,stop,ok,fb27d8331e50b75d,ba10f06cd6ad2b84,8f7322e364c0bf72
2026-08-10 07:45:10+00:00,req-00000681,support_triage,claude-opus-5,1297,29,0,0,stop,ok,1f52f08e9a13f1b3,ba10f06cd6ad2b84,0d4efce20d119075
2026-08-10 07:47:24+00:00,req-00000588,support_triage,claude-opus-5,1080,41,0,0,stop,ok,f11a15b856459737,ba10f06cd6ad2b84,693f823d01b137cb
2026-08-10 07:47:38+00:00,req-00000660,support_triage,claude-opus-5,1169,30,0,0,stop,ok,02f6d42b58655a35,ba10f06cd6ad2b84,6bfe0af7b5021930
2026-08-10 07:48:48+00:00,req-00000621,support_triage,claude-opus-5,1700,43,0,0,stop,ok,c34c393b159e39ff,ba10f06cd6ad2b84,3cee19c92b3838b6
2026-08-10 07:49:03+00:00,req-00000702,support_triage,claude-opus-5,1141,39,0,0,stop,ok,3df1f5d52881f2a6,ba10f06cd6ad2b84,2cdb0235acf482eb
2026-08-10 07:51:39+00:00,req-00000643,support_triage,claude-opus-5,1055,15,0,0,stop,ok,92ef31b260aeb9f7,ba10f06cd6ad2b84,a65fac73e6ca0690
2026-08-10 07:52:37+00:00,req-00000509,support_triage,claude-opus-5,1031,11,0,0,stop,ok,b0825fa86e096e30,ba10f06cd6ad2b84,4a0b2a5311898c75
2026-08-10 07:52:43+00:00,req-00000673,support_triage,claude-opus-5,1218,25,0,0,stop,ok,c1a525a8d98ae7a6,ba10f06cd6ad2b84,d4fe54e0b4cfede3
2026-08-10 07:53:09+00:00,req-00000630,support_triage,claude-opus-5,1085,43,0,0,stop,ok,de315b2171447d27,ba10f06cd6ad2b84,413ed4db31de7354
2026-08-10 08:01:11+00:00,req-00000614,support_triage,claude-opus-5,1284,32,0,0,stop,ok,b7e25e5f38487cc6,ba10f06cd6ad2b84,f9708d15c44d26e6
2026-08-10 08:01:50+00:00,req-00002376,doc_summariser,claude-sonnet-4-5,6960,324,0,0,stop,ok,4aa56b29fd38b5c8,c3a03e2feb85cd25,ef57e127871ad3b4
2026-08-10 08:02:09+00:00,req-00000392,support_triage,claude-opus-5,1105,37,0,0,stop,ok,6853210b77ae8f2c,ba10f06cd6ad2b84,ff4477f84e8af9bc
2026-08-10 08:02:10+00:00,req-00020318,invoice_parser,claude-haiku-4-5,624,92,0,2800,stop,ok,a02e58582602e9e3,74e7dd927681bbac,e5ee327d535ec9ec
2026-08-10 08:02:14+00:00,req-00000563,support_triage,claude-opus-5,1677,35,0,0,stop,ok,dbd9d12101079c79,ba10f06cd6ad2b84,8eb6fa3544e6cd29
2026-08-10 08:02:17+00:00,req-00019812,invoice_parser,claude-haiku-4-5,1135,117,2800,0,stop,ok,b1f68661e0fdb2d3,74e7dd927681bbac,d8fd6995acca0fd8
2026-08-10 08:02:18+00:00,req-00019703,invoice_parser,claude-haiku-4-5,808,172,2800,0,stop,ok,0a3f497ca4743494,74e7dd927681bbac,30e56f8128007841
2026-08-10 08:02:52+00:00,req-00019704,invoice_parser,claude-haiku-4-5,375,115,2800,0,stop,ok,728f91dff3748761,74e7dd927681bbac,45ecf31a2bd6ddaa
2026-08-10 08:03:40+00:00,req-00019627,invoice_parser,claude-haiku-4-5,1293,106,2800,0,stop,ok,acc4101ef0bfebf9,74e7dd927681bbac,327c687630ae1bf3
2026-08-10 08:03:43+00:00,req-00019789,invoice_parser,claude-haiku-4-5,792,221,2800,0,stop,ok,d6838cfef466af7e,74e7dd927681bbac,7892ca207c306f6e
2026-08-10 08:03:49+00:00,req-00019642,invoice_parser,claude-haiku-4-5,1932,86,2800,0,stop,ok,bdacacdcbe8c6fde,74e7dd927681bbac,ebbcb312446ec830
2026-08-10 08:04:05+00:00,req-00000570,support_triage,claude-opus-5,1075,16,0,0,stop,ok,2f52c2fa098c48d9,ba10f06cd6ad2b84,7c4fa241f87b680a
2026-08-10 08:04:17+00:00,req-00002263,doc_summariser,claude-sonnet-4-5,8301,510,0,0,stop,ok,8982266fb31f5611,c3a03e2feb85cd25,6ce4f23640cba647
2026-08-10 08:04:21+00:00,req-00020085,invoice_parser,claude-haiku-4-5,1739,71,2800,0,stop,ok,2bee24f6b94900db,74e7dd927681bbac,97b6dfcbde31da6b
2026-08-10 08:04:26+00:00,req-00019930,invoice_parser,claude-haiku-4-5,589,111,2800,0,stop,ok,585f3d73bc205ab5,74e7dd927681bbac,5ee8759718c9bbec
2026-08-10 08:04:43+00:00,req-00020317,invoice_parser,claude-haiku-4-5,292,182,2800,0,stop,ok,aec69fd530099b66,74e7dd927681bbac,cc10df0dd4592043
2026-08-10 08:05:35+00:00,req-00019987,invoice_parser,claude-haiku-4-5,810,79,2800,0,stop,ok,f830b3f89f7caf32,74e7dd927681bbac,ba6b9aaf02fe0c26
2026-08-10 08:06:16+00:00,req-00019998,invoice_parser,claude-haiku-4-5,733,113,2800,0,stop,ok,5ab8ae67b384fe52,74e7dd927681bbac,f9446e77d36e555f
2026-08-10 08:06:44+00:00,req-00000373,support_triage,claude-opus-5,1685,13,0,0,stop,ok,b8964f069f01a9a4,ba10f06cd6ad2b84,833df7786ce6504e
2026-08-10 08:08:08+00:00,req-00000344,support_triage,claude-opus-5,1374,59,0,0,stop,ok,12eb03f95b562864,ba10f06cd6ad2b84,687b4eb3e2c237ba
2026-08-10 08:08:34+00:00,req-00000376,support_triage,claude-opus-5,1132,34,0,0,stop,ok,3b1fc0d7dff5acc9,ba10f06cd6ad2b84,1d761e100c8a3bf9
2026-08-10 08:10:36+00:00,req-00002341,doc_summariser,claude-sonnet-4-5,7394,426,0,0,stop,ok,76cd070d0ecaba2d,c3a03e2feb85cd25,8195b0a895267e17
2026-08-10 08:11:30+00:00,req-00019932,invoice_parser,claude-haiku-4-5,815,127,0,2800,stop,ok,73a1fd4bba3cfd1b,74e7dd927681bbac,ed9a87c6d7c71992
2026-08-10 08:11:46+00:00,req-00002289,doc_summariser,claude-sonnet-4-5,7771,521,0,0,stop,ok,8d3cc303fc9505c3,1e1fc5c2d26ead34,40248e1e5ba24ca9
2026-08-10 08:12:06+00:00,req-00002279,doc_summariser,claude-sonnet-4-5,6955,362,0,0,stop,ok,59b745c61b7ba8b6,c3a03e2feb85cd25,eb55396b727a5c65
2026-08-10 08:12:43+00:00,req-00019653,invoice_parser,claude-haiku-4-5,710,80,2800,0,stop,ok,bdfcaefe3a6c41c7,74e7dd927681bbac,c464d39dcbc3f3b3
2026-08-10 08:12:56+00:00,req-00019888,invoice_parser,claude-haiku-4-5,657,104,2800,0,stop,ok,66e69627c51e7106,74e7dd927681bbac,ad900e27c48a4c15
2026-08-10 08:13:09+00:00,req-00002407,doc_summariser,claude-sonnet-4-5,7469,405,0,0,stop,ok,553720dd745940ab,c3a03e2feb85cd25,1c6f6c78c7193008
2026-08-10 08:13:53+00:00,req-00000419,support_triage,claude-opus-5,1069,25,0,0,stop,ok,69ed1fcca22fa552,ba10f06cd6ad2b84,06b4f6f8b198aa18
2026-08-10 08:14:08+00:00,req-00000355,support_triage,claude-opus-5,1275,38,0,0,stop,ok,a0cfbe52778cd57e,ba10f06cd6ad2b84,81788c56a8a86e1a
2026-08-10 08:14:40+00:00,req-00000596,support_triage,claude-opus-5,1443,68,0,0,stop,ok,f550070d7d4cecd7,ba10f06cd6ad2b84,ad8b8c83277ba3d3
2026-08-10 08:15:04+00:00,req-00000314,support_triage,claude-opus-5,1153,24,0,0,stop,ok,061c4fb22821a910,ba10f06cd6ad2b84,c1f4f82e2e0238f8
