start_time,request_id,project_name,model,input_tokens,cached_tokens,output_tokens,finish_reason,status,session_id,prompt_prefix_hash,prompt_full_hash
2026-08-10 02:18:49+00:00,req-00006568,nightly_enrichment,gpt-5,1100,0,338,stop,ok,,bd92b107232016ba,fe079425e64c58a0
2026-08-10 02:19:32+00:00,req-00006241,nightly_enrichment,gpt-5,1358,0,201,stop,ok,,bd92b107232016ba,884077e16874e184
2026-08-10 02:19:36+00:00,req-00006397,nightly_enrichment,gpt-5,1658,0,308,stop,ok,,bd92b107232016ba,8f8972feeab8c9f2
2026-08-10 02:19:58+00:00,req-00006392,nightly_enrichment,gpt-5,1229,0,174,stop,ok,,bd92b107232016ba,6befd37952d2dac4
2026-08-10 02:20:01+00:00,req-00006225,nightly_enrichment,gpt-5,1320,0,94,stop,ok,,bd92b107232016ba,f86d55cdae99171b
2026-08-10 02:20:13+00:00,req-00006433,nightly_enrichment,gpt-5,1555,0,163,stop,ok,,bd92b107232016ba,a78cd43d3988a71d
2026-08-10 02:20:16+00:00,req-00006373,nightly_enrichment,gpt-5,1365,0,234,stop,ok,,bd92b107232016ba,c9d4ed81a1a95048
2026-08-10 02:20:32+00:00,req-00006685,nightly_enrichment,gpt-5,1399,0,173,stop,ok,,bd92b107232016ba,3ce13508c6d8f58c
2026-08-10 02:21:19+00:00,req-00006876,nightly_enrichment,gpt-5,1250,0,127,stop,ok,,bd92b107232016ba,43b56c61fb052216
2026-08-10 02:21:54+00:00,req-00006554,nightly_enrichment,gpt-5,1505,0,315,stop,ok,,bd92b107232016ba,de98dd9b4d7944b9
2026-08-10 02:22:08+00:00,req-00006871,nightly_enrichment,gpt-5,1015,0,117,stop,ok,,bd92b107232016ba,2e35b0d36cab1a50
2026-08-10 02:22:30+00:00,req-00006229,nightly_enrichment,gpt-5,1617,0,153,stop,ok,,bd92b107232016ba,01bbdd3dda65e52c
2026-08-10 02:22:43+00:00,req-00006713,nightly_enrichment,gpt-5,1099,0,170,stop,ok,,bd92b107232016ba,5fb5ee1bccbe1a52
2026-08-10 02:22:46+00:00,req-00006274,nightly_enrichment,gpt-5,1417,0,443,stop,ok,,bd92b107232016ba,6244fb48bb9aa1c1
2026-08-10 02:22:49+00:00,req-00006765,nightly_enrichment,gpt-5,1070,0,197,stop,ok,,bd92b107232016ba,e0d8ba2af2e9b469
2026-08-10 02:22:52+00:00,req-00006477,nightly_enrichment,gpt-5,1245,0,119,stop,ok,,bd92b107232016ba,1ad42766b0ff2d55
2026-08-10 02:23:19+00:00,req-00006670,nightly_enrichment,gpt-5,1316,0,261,stop,ok,,bd92b107232016ba,723835064b5c3eab
2026-08-10 02:23:41+00:00,req-00006242,nightly_enrichment,gpt-5,1688,0,111,stop,ok,,bd92b107232016ba,f817844d9f6f31c3
2026-08-10 02:23:51+00:00,req-00006848,nightly_enrichment,gpt-5,1529,0,0,error,error,,bd92b107232016ba,b75d0e5ee07dccec
2026-08-10 02:24:13+00:00,req-00006591,nightly_enrichment,gpt-5,2132,0,205,stop,ok,,bd92b107232016ba,e3bf447f5b5153a3
2026-08-10 02:24:29+00:00,req-00006593,nightly_enrichment,gpt-5,1418,0,119,stop,ok,,bd92b107232016ba,f8fdb7678910cf6a
2026-08-10 02:24:31+00:00,req-00006341,nightly_enrichment,gpt-5,1255,0,144,stop,ok,5e73e0c4378f085d,bd92b107232016ba,cfb9ceda47b0f7ff
2026-08-10 02:24:33+00:00,req-00006694,nightly_enrichment,gpt-5,1693,0,171,stop,ok,,bd92b107232016ba,c28921b63ef81415
2026-08-10 02:24:46+00:00,req-00006775,nightly_enrichment,gpt-5,1425,0,242,stop,ok,,bd92b107232016ba,9af8e724ad7f3f68
2026-08-10 02:25:39+00:00,req-00006806,nightly_enrichment,gpt-5,1629,0,172,stop,ok,,bd92b107232016ba,8adc1ec88b3ea5e7
2026-08-10 02:26:31+00:00,req-00006411,nightly_enrichment,gpt-5,1615,0,107,stop,ok,,bd92b107232016ba,0d02762ff917d114
2026-08-10 02:27:09+00:00,req-00006505,nightly_enrichment,gpt-5,1601,0,209,stop,ok,,bd92b107232016ba,e86eb9cc202d89df
2026-08-10 02:27:15+00:00,req-00006855,nightly_enrichment,gpt-5,1076,0,121,stop,ok,,bd92b107232016ba,79dc039e4eb9c546
2026-08-10 02:27:26+00:00,req-00006370,nightly_enrichment,gpt-5,1439,0,136,stop,ok,,bd92b107232016ba,ccd321659f6c578e
2026-08-10 02:27:29+00:00,req-00006692,nightly_enrichment,gpt-5,1139,0,90,stop,ok,,bd92b107232016ba,d097815281b1f852
2026-08-10 02:27:47+00:00,req-00006369,nightly_enrichment,gpt-5,1725,0,190,stop,ok,,bd92b107232016ba,9e3ed726a6a35291
2026-08-10 02:27:59+00:00,req-00006534,nightly_enrichment,gpt-5,1191,0,302,stop,ok,,bd92b107232016ba,9818a852355fcd47
2026-08-10 02:28:24+00:00,req-00006354,nightly_enrichment,gpt-5,1105,0,100,stop,ok,,bd92b107232016ba,290bd36330ea0df9
2026-08-10 02:28:24+00:00,req-00006252,nightly_enrichment,gpt-5,1733,0,108,stop,ok,2421a0ffd2720c4e,bd92b107232016ba,5ef561e54940add6
2026-08-10 02:28:43+00:00,req-00006352,nightly_enrichment,gpt-5,1263,0,226,stop,ok,,bd92b107232016ba,04732a5f5dad1488
2026-08-10 02:29:48+00:00,req-00006333,nightly_enrichment,gpt-5,2188,0,97,stop,ok,2ee30e6b4dd9f067,bd92b107232016ba,5f105cd03c60c8fe
2026-08-10 02:30:09+00:00,req-00006328,nightly_enrichment,gpt-5,1005,0,296,stop,ok,,bd92b107232016ba,c18dad84d663de6d
2026-08-10 02:30:33+00:00,req-00006538,nightly_enrichment,gpt-5,1208,0,208,stop,ok,,bd92b107232016ba,7a96b045ef922e98
2026-08-10 02:30:49+00:00,req-00006799,nightly_enrichment,gpt-5,1148,0,172,stop,ok,,bd92b107232016ba,da5f7009d328af95
2026-08-10 02:31:29+00:00,req-00006517,nightly_enrichment,gpt-5,1336,0,117,stop,ok,491adb02bc41755e,bd92b107232016ba,d1ab0b314cbf314d
2026-08-10 02:32:29+00:00,req-00006520,nightly_enrichment,gpt-5,1231,0,210,stop,ok,d6dd516a2224a364,bd92b107232016ba,db3386a018a55927
2026-08-10 02:32:56+00:00,req-00006572,nightly_enrichment,gpt-5,1072,0,118,stop,ok,,bd92b107232016ba,0f0ef02ecaec824e
2026-08-10 02:33:59+00:00,req-00006512,nightly_enrichment,gpt-5,1166,0,137,stop,ok,,bd92b107232016ba,8e3a3db4de0e1a1a
2026-08-10 02:34:15+00:00,req-00006642,nightly_enrichment,gpt-5,1552,0,108,stop,ok,,bd92b107232016ba,b20aaa24bb4cac9b
2026-08-10 02:34:17+00:00,req-00006671,nightly_enrichment,gpt-5,1183,0,121,stop,ok,,bd92b107232016ba,8823995b5b77c540
2026-08-10 02:34:19+00:00,req-00006361,nightly_enrichment,gpt-5,1373,0,121,stop,ok,,bd92b107232016ba,15a8d501a3804082
2026-08-10 02:34:25+00:00,req-00006287,nightly_enrichment,gpt-5,1928,0,106,stop,ok,,bd92b107232016ba,75e43fab731ed18b
2026-08-10 02:34:36+00:00,req-00006514,nightly_enrichment,gpt-5,1177,0,180,stop,ok,,bd92b107232016ba,be818b425f818ba3
2026-08-10 02:35:18+00:00,req-00006727,nightly_enrichment,gpt-5,1185,0,149,stop,ok,,bd92b107232016ba,b643c71bc37ae4ac
2026-08-10 02:35:45+00:00,req-00006624,nightly_enrichment,gpt-5,1293,0,135,stop,ok,71ea1d1d3ea2b42f,bd92b107232016ba,1a2cf48a21af2ea1
2026-08-10 02:36:11+00:00,req-00006717,nightly_enrichment,gpt-5,949,0,99,stop,ok,,bd92b107232016ba,b13983315dd40cb2
2026-08-10 02:36:20+00:00,req-00006847,nightly_enrichment,gpt-5,1361,0,187,stop,ok,,bd92b107232016ba,48d718359353efb2
2026-08-10 02:36:26+00:00,req-00006443,nightly_enrichment,gpt-5,1919,0,217,stop,ok,,bd92b107232016ba,c17f2179d7c6062c
2026-08-10 02:36:28+00:00,req-00006761,nightly_enrichment,gpt-5,1558,0,63,stop,ok,,bd92b107232016ba,86c3819eb278aaf1
2026-08-10 02:36:40+00:00,req-00006297,nightly_enrichment,gpt-5,1481,0,221,stop,ok,,bd92b107232016ba,f908b4d75895b351
2026-08-10 02:37:14+00:00,req-00006810,nightly_enrichment,gpt-5,1216,0,269,stop,ok,,bd92b107232016ba,e103ee9282139e1f
2026-08-10 02:37:45+00:00,req-00006396,nightly_enrichment,gpt-5,1522,0,202,stop,ok,,bd92b107232016ba,46753fdc3d02f716
2026-08-10 02:38:00+00:00,req-00006866,nightly_enrichment,gpt-5,1356,0,209,stop,ok,3d8f558e3ae1caec,bd92b107232016ba,9ac15aa3ad08572a
2026-08-10 02:38:08+00:00,req-00006450,nightly_enrichment,gpt-5,1450,0,308,stop,ok,,bd92b107232016ba,b140229d4a1872fb
2026-08-10 02:38:32+00:00,req-00006372,nightly_enrichment,gpt-5,1802,0,87,stop,ok,,bd92b107232016ba,f850ac8af2cb22f8
2026-08-10 02:39:12+00:00,req-00006362,nightly_enrichment,gpt-5,999,0,363,stop,ok,,bd92b107232016ba,5c5cef3b3d860d9a
2026-08-10 02:39:14+00:00,req-00006355,nightly_enrichment,gpt-5,1320,0,64,stop,ok,,bd92b107232016ba,2bb61dbc0be5e6b8
2026-08-10 02:39:42+00:00,req-00006575,nightly_enrichment,gpt-5,1093,0,142,stop,ok,af3b52b4cd0859ca,bd92b107232016ba,37ec51ff7b356f3d
2026-08-10 02:39:51+00:00,req-00006276,nightly_enrichment,gpt-5,1306,0,301,stop,ok,,bd92b107232016ba,120bd66b94ee4634
2026-08-10 02:40:19+00:00,req-00006425,nightly_enrichment,gpt-5,1505,0,167,stop,ok,,bd92b107232016ba,593add7cf2523ab3
2026-08-10 02:40:46+00:00,req-00006856,nightly_enrichment,gpt-5,1359,0,106,stop,ok,,bd92b107232016ba,992046e96c11b38e
2026-08-10 02:40:58+00:00,req-00006525,nightly_enrichment,gpt-5,1292,0,94,stop,ok,,bd92b107232016ba,5f3b67e4abf49ac4
2026-08-10 02:41:12+00:00,req-00006526,nightly_enrichment,gpt-5,1790,0,176,stop,ok,,bd92b107232016ba,0685104993db5fe3
2026-08-10 02:41:43+00:00,req-00006325,nightly_enrichment,gpt-5,991,0,137,stop,ok,,bd92b107232016ba,af412d51f2fd8ea1
2026-08-10 02:41:50+00:00,req-00006862,nightly_enrichment,gpt-5,1290,0,269,stop,ok,,bd92b107232016ba,58646560b2b8bda2
2026-08-10 02:42:09+00:00,req-00006444,nightly_enrichment,gpt-5,942,0,143,stop,ok,,bd92b107232016ba,30452f54e13fa17c
2026-08-10 02:42:16+00:00,req-00006791,nightly_enrichment,gpt-5,1624,0,178,stop,ok,,bd92b107232016ba,9a87d6521f036682
2026-08-10 02:42:16+00:00,req-00006560,nightly_enrichment,gpt-5,1723,0,211,stop,ok,ada9b13b27f847c9,bd92b107232016ba,4cf2a4dba933ca00
2026-08-10 02:42:49+00:00,req-00006462,nightly_enrichment,gpt-5,1421,0,140,stop,ok,,bd92b107232016ba,ee5a08106b34f87d
2026-08-10 02:43:45+00:00,req-00006725,nightly_enrichment,gpt-5,1160,0,157,stop,ok,,bd92b107232016ba,75399fd40f4c66be
2026-08-10 02:43:57+00:00,req-00006755,nightly_enrichment,gpt-5,1361,0,281,stop,ok,,bd92b107232016ba,d8432e0002d93217
2026-08-10 02:44:18+00:00,req-00006259,nightly_enrichment,gpt-5,1998,0,187,stop,ok,,bd92b107232016ba,36d4d3205203b63b
2026-08-10 02:44:31+00:00,req-00006476,nightly_enrichment,gpt-5,1151,0,120,stop,ok,,bd92b107232016ba,38e7826fa58e5710
2026-08-10 02:44:51+00:00,req-00006657,nightly_enrichment,gpt-5,1371,0,126,stop,ok,,bd92b107232016ba,d535464dd714ec13
2026-08-10 02:44:57+00:00,req-00006582,nightly_enrichment,gpt-5,1559,0,128,stop,ok,,bd92b107232016ba,81d4c36da828a705
2026-08-10 02:45:18+00:00,req-00006882,nightly_enrichment,gpt-5,1544,0,177,stop,ok,,bd92b107232016ba,67146eaa9f793579
2026-08-10 02:45:21+00:00,req-00006596,nightly_enrichment,gpt-5,1258,0,95,stop,ok,,bd92b107232016ba,98d64cf67bb18683
2026-08-10 02:45:25+00:00,req-00006465,nightly_enrichment,gpt-5,1381,0,99,stop,ok,,bd92b107232016ba,098e4c9a20413b49
2026-08-10 02:45:45+00:00,req-00006284,nightly_enrichment,gpt-5,1165,0,79,stop,ok,3034c837ec25e73b,bd92b107232016ba,22b8a437990ef6b2
2026-08-10 02:45:57+00:00,req-00006584,nightly_enrichment,gpt-5,1751,0,288,stop,ok,,bd92b107232016ba,37054c9f648f8a5a
2026-08-10 02:46:12+00:00,req-00006518,nightly_enrichment,gpt-5,1206,0,109,stop,ok,,bd92b107232016ba,93f0b074166cc1b8
2026-08-10 02:46:16+00:00,req-00006852,nightly_enrichment,gpt-5,1722,0,73,stop,ok,,bd92b107232016ba,7dbef2b3a2d9c9cf
2026-08-10 02:48:24+00:00,req-00006286,nightly_enrichment,gpt-5,1236,0,149,stop,ok,,bd92b107232016ba,877eefd03db86184
2026-08-10 02:48:41+00:00,req-00006519,nightly_enrichment,gpt-5,1034,0,186,stop,ok,,bd92b107232016ba,569a33e1565b3d2d
2026-08-10 02:48:43+00:00,req-00006757,nightly_enrichment,gpt-5,931,0,140,stop,ok,,bd92b107232016ba,c256b40af083e881
2026-08-10 02:49:33+00:00,req-00006616,nightly_enrichment,gpt-5,1605,0,234,stop,ok,,bd92b107232016ba,719da105b717daab
2026-08-10 02:50:00+00:00,req-00006365,nightly_enrichment,gpt-5,1328,0,186,stop,ok,,bd92b107232016ba,53385689b247456e
2026-08-10 02:50:29+00:00,req-00006239,nightly_enrichment,gpt-5,1062,0,199,stop,ok,,bd92b107232016ba,61a32bc358f17bcf
2026-08-10 02:50:42+00:00,req-00006398,nightly_enrichment,gpt-5,1081,0,145,stop,ok,,bd92b107232016ba,890d148d7025b9ff
2026-08-10 02:51:00+00:00,req-00006612,nightly_enrichment,gpt-5,1316,0,216,stop,ok,,bd92b107232016ba,e0a9c99252003fd1
2026-08-10 02:51:02+00:00,req-00006569,nightly_enrichment,gpt-5,1117,0,111,stop,ok,,bd92b107232016ba,203e4a2ad2871fd4
2026-08-10 02:51:17+00:00,req-00006623,nightly_enrichment,gpt-5,1115,0,99,stop,ok,,bd92b107232016ba,f99b8049585f384f
2026-08-10 02:51:19+00:00,req-00006665,nightly_enrichment,gpt-5,1113,0,338,stop,ok,9bf8ac8efa6dd12e,bd92b107232016ba,d78aa9bf5a2c470e
2026-08-10 02:51:49+00:00,req-00006228,nightly_enrichment,gpt-5,1169,0,179,stop,ok,,bd92b107232016ba,9212f552adce8075
2026-08-10 02:52:36+00:00,req-00006615,nightly_enrichment,gpt-5,1401,0,122,stop,ok,,bd92b107232016ba,3019aff7ab618e96
2026-08-10 02:53:11+00:00,req-00006673,nightly_enrichment,gpt-5,1251,0,151,stop,ok,,bd92b107232016ba,31898e984a120501
2026-08-10 02:53:38+00:00,req-00006334,nightly_enrichment,gpt-5,935,0,0,error,error,,bd92b107232016ba,ceee721201a7f4e0
2026-08-10 02:54:13+00:00,req-00006604,nightly_enrichment,gpt-5,1209,0,163,stop,ok,,bd92b107232016ba,17c1a58a9e6e319b
2026-08-10 02:54:34+00:00,req-00006456,nightly_enrichment,gpt-5,1414,0,160,stop,ok,,bd92b107232016ba,cc6928e58b7d6fd5
2026-08-10 02:55:04+00:00,req-00006531,nightly_enrichment,gpt-5,2019,0,163,stop,ok,,bd92b107232016ba,cabdff6b546f78a6
2026-08-10 02:55:04+00:00,req-00006481,nightly_enrichment,gpt-5,1189,0,80,stop,ok,,bd92b107232016ba,15c6ee0bf397c143
2026-08-10 02:55:12+00:00,req-00006639,nightly_enrichment,gpt-5,1020,0,160,stop,ok,,bd92b107232016ba,55c3d22ae332923d
2026-08-10 02:56:21+00:00,req-00006469,nightly_enrichment,gpt-5,1150,0,213,stop,ok,,bd92b107232016ba,d959829ee79adab9
2026-08-10 02:56:50+00:00,req-00006394,nightly_enrichment,gpt-5,1505,0,428,stop,ok,,bd92b107232016ba,6453fdf2ed8dff2d
2026-08-10 02:56:57+00:00,req-00006540,nightly_enrichment,gpt-5,937,0,173,stop,ok,,bd92b107232016ba,929e751e0e773505
2026-08-10 02:57:45+00:00,req-00006350,nightly_enrichment,gpt-5,1521,0,152,stop,ok,,bd92b107232016ba,292c5e7b9cb7dff2
2026-08-10 02:57:54+00:00,req-00006390,nightly_enrichment,gpt-5,1295,0,122,stop,ok,,bd92b107232016ba,a2b752fb9b7e1612
2026-08-10 02:58:18+00:00,req-00006608,nightly_enrichment,gpt-5,1377,0,144,stop,ok,,bd92b107232016ba,caec637ce9892585
2026-08-10 02:58:54+00:00,req-00006432,nightly_enrichment,gpt-5,1131,0,80,stop,ok,,bd92b107232016ba,91de33d9bf100cd0
2026-08-10 02:58:59+00:00,req-00006809,nightly_enrichment,gpt-5,1406,0,136,stop,ok,,bd92b107232016ba,0a6e5777a6480a89
2026-08-10 02:59:01+00:00,req-00006674,nightly_enrichment,gpt-5,1152,0,83,stop,ok,,bd92b107232016ba,458c164a789f181e
2026-08-10 02:59:05+00:00,req-00006861,nightly_enrichment,gpt-5,1335,0,105,stop,ok,,bd92b107232016ba,e4faa87e844b9fbd
2026-08-10 02:59:07+00:00,req-00006490,nightly_enrichment,gpt-5,1459,0,0,error,error,,bd92b107232016ba,9ef9f5cf050d5c0f
2026-08-10 02:59:11+00:00,req-00006653,nightly_enrichment,gpt-5,1108,0,263,stop,ok,0bb20fe94071ab1c,bd92b107232016ba,06686ada88417712
2026-08-10 02:59:14+00:00,req-00006872,nightly_enrichment,gpt-5,1106,0,116,stop,ok,,bd92b107232016ba,a416383fb888ae51
2026-08-10 03:00:12+00:00,req-00006545,nightly_enrichment,gpt-5,1386,0,454,stop,ok,,bd92b107232016ba,b0236142dc812898
2026-08-10 03:00:20+00:00,req-00006646,nightly_enrichment,gpt-5,1152,0,212,stop,ok,,bd92b107232016ba,bc539a4ec058cc26
2026-08-10 03:00:27+00:00,req-00006835,nightly_enrichment,gpt-5,1082,0,468,stop,ok,,bd92b107232016ba,ff6aea8b76bd3985
2026-08-10 03:01:19+00:00,req-00006296,nightly_enrichment,gpt-5,1057,0,0,error,error,,bd92b107232016ba,bbd254c99bde298c
2026-08-10 03:01:59+00:00,req-00006784,nightly_enrichment,gpt-5,1258,0,100,stop,ok,,bd92b107232016ba,b15549e9c1bcee95
2026-08-10 03:02:12+00:00,req-00006389,nightly_enrichment,gpt-5,1543,0,174,stop,ok,,bd92b107232016ba,b3902b6f2bc60a82
2026-08-10 03:03:13+00:00,req-00006483,nightly_enrichment,gpt-5,1211,0,239,stop,ok,,bd92b107232016ba,a5e904c04c46cbb9
2026-08-10 03:03:23+00:00,req-00006587,nightly_enrichment,gpt-5,1100,0,175,stop,ok,,bd92b107232016ba,d40b41738372015f
2026-08-10 03:03:45+00:00,req-00006659,nightly_enrichment,gpt-5,1483,0,204,stop,ok,,bd92b107232016ba,eb81f8d75799dd4d
2026-08-10 03:04:10+00:00,req-00006621,nightly_enrichment,gpt-5,1303,0,172,stop,ok,,bd92b107232016ba,25d14a9750d0d653
2026-08-10 03:04:13+00:00,req-00006818,nightly_enrichment,gpt-5,1228,0,135,stop,ok,,bd92b107232016ba,c4b8b98d0ff0f5fe
2026-08-10 03:04:32+00:00,req-00006816,nightly_enrichment,gpt-5,1650,0,87,stop,ok,,bd92b107232016ba,5c2e91c5868a8820
2026-08-10 03:05:13+00:00,req-00006875,nightly_enrichment,gpt-5,1540,0,471,stop,ok,,bd92b107232016ba,8f411e28da1dfca6
2026-08-10 03:05:37+00:00,req-00006422,nightly_enrichment,gpt-5,1651,0,119,stop,ok,,bd92b107232016ba,a1aca7b44b6cfdc8
2026-08-10 03:05:44+00:00,req-00006821,nightly_enrichment,gpt-5,1169,0,194,stop,ok,,bd92b107232016ba,70ba85044567e802
2026-08-10 03:06:53+00:00,req-00006805,nightly_enrichment,gpt-5,1071,0,260,stop,ok,,bd92b107232016ba,20d55495d626c2d4
2026-08-10 03:06:57+00:00,req-00006461,nightly_enrichment,gpt-5,1317,0,187,stop,ok,,bd92b107232016ba,d22f43292f359c5f
2026-08-10 03:07:02+00:00,req-00006407,nightly_enrichment,gpt-5,1293,0,154,stop,ok,,bd92b107232016ba,72b436b8bf80528d
2026-08-10 03:07:07+00:00,req-00006687,nightly_enrichment,gpt-5,1617,0,160,stop,ok,,bd92b107232016ba,43deaeb86d88b5f6
2026-08-10 03:07:29+00:00,req-00006256,nightly_enrichment,gpt-5,1196,0,181,stop,ok,,bd92b107232016ba,d1f2932345807b59
2026-08-10 03:08:04+00:00,req-00006219,nightly_enrichment,gpt-5,1527,0,77,stop,ok,,bd92b107232016ba,053aad3b0bb39499
2026-08-10 03:08:22+00:00,req-00006533,nightly_enrichment,gpt-5,976,0,101,stop,ok,,bd92b107232016ba,4b81fe99a6e07b51
2026-08-10 03:08:31+00:00,req-00006828,nightly_enrichment,gpt-5,988,0,96,stop,ok,,bd92b107232016ba,1a157df25b5afbcd
2026-08-10 03:09:17+00:00,req-00006260,nightly_enrichment,gpt-5,1283,0,184,stop,ok,,bd92b107232016ba,a8253621a0ff3a3f
2026-08-10 03:09:28+00:00,req-00006329,nightly_enrichment,gpt-5,1331,0,222,stop,ok,,bd92b107232016ba,0dbd9db438cccbad
2026-08-10 03:09:30+00:00,req-00006633,nightly_enrichment,gpt-5,1380,0,108,stop,ok,,bd92b107232016ba,5103c71d867b9a38
2026-08-10 03:09:38+00:00,req-00006597,nightly_enrichment,gpt-5,1131,0,131,stop,ok,,bd92b107232016ba,d50d5f8604321030
2026-08-10 03:10:02+00:00,req-00006404,nightly_enrichment,gpt-5,1605,0,117,stop,ok,,bd92b107232016ba,321b42a75749fb25
2026-08-10 03:11:00+00:00,req-00006766,nightly_enrichment,gpt-5,1329,0,111,stop,ok,,bd92b107232016ba,33fce00edfc76635
2026-08-10 03:11:06+00:00,req-00006742,nightly_enrichment,gpt-5,1048,0,115,stop,ok,,bd92b107232016ba,d929904d29f439c6
2026-08-10 03:11:18+00:00,req-00006598,nightly_enrichment,gpt-5,1318,0,161,stop,ok,,bd92b107232016ba,0c900f64b8733b8d
2026-08-10 03:11:21+00:00,req-00006504,nightly_enrichment,gpt-5,1299,0,275,stop,ok,,bd92b107232016ba,c19afbe441154a78
2026-08-10 03:12:11+00:00,req-00006689,nightly_enrichment,gpt-5,1194,0,222,stop,ok,304291cdcaa8381d,bd92b107232016ba,52e62fe298884a56
2026-08-10 03:12:14+00:00,req-00006472,nightly_enrichment,gpt-5,1192,0,108,stop,ok,,bd92b107232016ba,673752cb0af73afd
2026-08-10 03:14:02+00:00,req-00006541,nightly_enrichment,gpt-5,1152,0,101,stop,ok,,bd92b107232016ba,c7a0dde6c910ce38
2026-08-10 03:14:23+00:00,req-00006248,nightly_enrichment,gpt-5,1086,0,107,stop,ok,,bd92b107232016ba,69535ec20982bd44
2026-08-10 03:14:24+00:00,req-00006759,nightly_enrichment,gpt-5,1169,0,93,stop,ok,,bd92b107232016ba,8ceb369b6df849b2
2026-08-10 03:15:04+00:00,req-00006586,nightly_enrichment,gpt-5,1415,0,104,stop,ok,51d45fd9b92f08b1,bd92b107232016ba,826b18ec0e35071a
2026-08-10 03:16:27+00:00,req-00006883,nightly_enrichment,gpt-5,1345,0,198,stop,ok,,bd92b107232016ba,3ddcda3299940784
2026-08-10 03:16:59+00:00,req-00006439,nightly_enrichment,gpt-5,1164,0,175,stop,ok,,bd92b107232016ba,a37b85852da26395
2026-08-10 03:17:12+00:00,req-00006555,nightly_enrichment,gpt-5,1148,0,96,stop,ok,,bd92b107232016ba,bc1cb663e5a1d12f
2026-08-10 03:17:56+00:00,req-00006820,nightly_enrichment,gpt-5,1043,0,196,stop,ok,,bd92b107232016ba,7d6c1de17a492e27
2026-08-10 03:18:05+00:00,req-00006230,nightly_enrichment,gpt-5,1802,0,80,stop,ok,,bd92b107232016ba,8f38c15dbba726e7
2026-08-10 03:18:21+00:00,req-00006291,nightly_enrichment,gpt-5,1227,0,355,stop,ok,,bd92b107232016ba,3a688f1e4d254e3b
2026-08-10 03:18:30+00:00,req-00006441,nightly_enrichment,gpt-5,1263,0,113,stop,ok,,bd92b107232016ba,74f2dc0bafa1d1bb
2026-08-10 03:19:09+00:00,req-00006576,nightly_enrichment,gpt-5,1115,0,216,stop,ok,,bd92b107232016ba,3ca62aacc66d0c0c
2026-08-10 03:19:36+00:00,req-00006234,nightly_enrichment,gpt-5,1823,0,94,stop,ok,,bd92b107232016ba,62e25f7f3861e912
2026-08-10 03:19:42+00:00,req-00006605,nightly_enrichment,gpt-5,1359,0,184,stop,ok,,bd92b107232016ba,78949d87abe79d09
2026-08-10 03:19:51+00:00,req-00006865,nightly_enrichment,gpt-5,1386,0,92,stop,ok,,bd92b107232016ba,9602645a6399dc6c
2026-08-10 03:20:03+00:00,req-00006546,nightly_enrichment,gpt-5,1269,0,0,error,error,,bd92b107232016ba,5280ec3608143b07
2026-08-10 03:20:24+00:00,req-00006801,nightly_enrichment,gpt-5,1240,0,88,stop,ok,,bd92b107232016ba,3d1ce8e945cbb87f
2026-08-10 03:20:43+00:00,req-00006220,nightly_enrichment,gpt-5,1728,0,201,stop,ok,,bd92b107232016ba,a34aa78dfadee909
2026-08-10 03:20:55+00:00,req-00006813,nightly_enrichment,gpt-5,1160,0,230,stop,ok,,bd92b107232016ba,4ed4b2eae327ef63
2026-08-10 03:20:57+00:00,req-00006388,nightly_enrichment,gpt-5,1422,0,126,stop,ok,,bd92b107232016ba,4609c41a8076c77a
2026-08-10 03:21:13+00:00,req-00006367,nightly_enrichment,gpt-5,1640,0,136,stop,ok,,bd92b107232016ba,3050ff0479035019
2026-08-10 03:21:22+00:00,req-00006703,nightly_enrichment,gpt-5,1249,0,158,stop,ok,,bd92b107232016ba,1f4a029bf234ee92
2026-08-10 03:22:30+00:00,req-00006776,nightly_enrichment,gpt-5,1131,0,177,stop,ok,,bd92b107232016ba,2a177b72ed6019c8
2026-08-10 03:23:02+00:00,req-00006614,nightly_enrichment,gpt-5,1071,0,135,stop,ok,,bd92b107232016ba,3516c2bfd94f5ab4
2026-08-10 03:23:25+00:00,req-00006488,nightly_enrichment,gpt-5,1337,0,251,stop,ok,,bd92b107232016ba,c72e6beab6b1aad4
2026-08-10 03:23:33+00:00,req-00006884,nightly_enrichment,gpt-5,953,0,191,stop,ok,,bd92b107232016ba,cd2f3eeaae964855
2026-08-10 03:23:48+00:00,req-00006696,nightly_enrichment,gpt-5,1548,0,138,stop,ok,,bd92b107232016ba,da40649fd0206f27
2026-08-10 03:23:51+00:00,req-00006811,nightly_enrichment,gpt-5,1856,0,87,stop,ok,,bd92b107232016ba,a0ae1d12076af1cd
2026-08-10 03:25:22+00:00,req-00006522,nightly_enrichment,gpt-5,1013,0,255,stop,ok,,bd92b107232016ba,d55a2f5b97d47b78
2026-08-10 03:25:51+00:00,req-00006829,nightly_enrichment,gpt-5,1588,0,103,stop,ok,,bd92b107232016ba,6557b14ee1a772c0
2026-08-10 03:25:53+00:00,req-00006408,nightly_enrichment,gpt-5,1176,0,66,stop,ok,,bd92b107232016ba,85548a15bfeb90e2
2026-08-10 03:26:40+00:00,req-00006436,nightly_enrichment,gpt-5,1652,0,204,stop,ok,,bd92b107232016ba,e27fa610d1616765
2026-08-10 03:26:40+00:00,req-00006455,nightly_enrichment,gpt-5,1532,0,177,stop,ok,,bd92b107232016ba,41473d28aed9abbe
