ts,request_id,session_id,agent,provider,model,input_tokens,output_tokens,cache_read_tokens,cache_write_tokens,cache_write_ttl,status,error_code,finish_reason,latency_ms,is_batch,prompt_prefix_hash,prompt_full_hash,prompt_chars
2026-07-03 03:51:34+00:00,req-00029007,,nightly_enrichment,openai,gpt-5,1131,85,0,0,,ok,,stop,1652.0,False,bd92b107232016ba,cbc34d203e27f415,4410
2026-07-03 03:51:40+00:00,req-00029298,,nightly_enrichment,openai,gpt-5,1756,134,0,0,,ok,,stop,1164.0,False,bd92b107232016ba,6da3c1ce35f9414b,6848
2026-07-03 03:52:09+00:00,req-00028787,,nightly_enrichment,openai,gpt-5,1109,171,0,0,,ok,,stop,2085.0,False,bd92b107232016ba,310f6587042f1ae0,4325
2026-07-03 03:52:49+00:00,req-00029461,,nightly_enrichment,openai,gpt-5,1618,0,0,0,,error,rate_limit_error,error,625.0,False,bd92b107232016ba,a52acc937e0c0204,6310
2026-07-03 03:53:03+00:00,req-00028945,,nightly_enrichment,openai,gpt-5,1953,177,0,0,,ok,,stop,1751.0,False,bd92b107232016ba,d84757a8653c0be9,7616
2026-07-03 03:53:37+00:00,req-00029213,,nightly_enrichment,openai,gpt-5,1236,97,0,0,,ok,,stop,1646.0,False,bd92b107232016ba,bbc033096b6f288e,4820
2026-07-03 03:53:50+00:00,req-00029398,,nightly_enrichment,openai,gpt-5,1649,93,0,0,,ok,,stop,1786.0,False,bd92b107232016ba,b5e76ac80a2201d9,6431
2026-07-03 03:53:59+00:00,req-00029394,,nightly_enrichment,openai,gpt-5,1439,63,0,0,,ok,,stop,1188.0,False,bd92b107232016ba,a4d76f89a1240f29,5612
2026-07-03 03:54:08+00:00,req-00029430,,nightly_enrichment,openai,gpt-5,1248,145,0,0,,ok,,stop,1379.0,False,bd92b107232016ba,1f62ddde00ee08c4,4867
2026-07-03 03:54:38+00:00,req-00029418,,nightly_enrichment,openai,gpt-5,1558,234,0,0,,ok,,stop,2914.0,False,bd92b107232016ba,ff97dbf0b0a72c3b,6076
2026-07-03 03:54:43+00:00,req-00029356,,nightly_enrichment,openai,gpt-5,1491,207,0,0,,ok,,stop,2287.0,False,bd92b107232016ba,19047b8b5a5d6723,5814
2026-07-03 03:54:50+00:00,req-00029072,,nightly_enrichment,openai,gpt-5,1489,63,0,0,,ok,,stop,1311.0,False,bd92b107232016ba,666800c7336fa5b9,5807
2026-07-03 03:54:59+00:00,req-00029053,,nightly_enrichment,openai,gpt-5,1598,98,0,0,,ok,,stop,1849.0,False,bd92b107232016ba,e5a3266bc92ce898,6232
2026-07-03 03:55:22+00:00,req-00029041,,nightly_enrichment,openai,gpt-5,1524,146,0,0,,ok,,stop,1608.0,False,bd92b107232016ba,0d1f2a595aa81cd7,5943
2026-07-03 03:55:23+00:00,req-00029126,,nightly_enrichment,openai,gpt-5,1788,92,0,0,,ok,,stop,1378.0,False,bd92b107232016ba,531fdc2aae65ddc0,6973
2026-07-03 03:56:39+00:00,req-00029013,,nightly_enrichment,openai,gpt-5,1283,178,0,0,,ok,,stop,2179.0,False,bd92b107232016ba,37a53b86e2bbbe1e,5003
2026-07-03 03:56:51+00:00,req-00029350,,nightly_enrichment,openai,gpt-5,1210,161,0,0,,ok,,stop,2041.0,False,bd92b107232016ba,3c1bf29a45f12134,4719
2026-07-03 03:57:14+00:00,req-00029222,,nightly_enrichment,openai,gpt-5,1244,143,0,0,,ok,,stop,2060.0,False,bd92b107232016ba,c9ac28bb768234d3,4851
2026-07-03 03:57:48+00:00,req-00028939,,nightly_enrichment,openai,gpt-5,1123,101,0,0,,ok,,stop,2133.0,False,bd92b107232016ba,eca5029cdbd29a17,4379
2026-07-03 03:58:03+00:00,req-00029438,,nightly_enrichment,openai,gpt-5,1427,46,0,0,,ok,,stop,1058.0,False,bd92b107232016ba,b2846259dbf63ae1,5565
2026-07-03 03:58:06+00:00,req-00029342,,nightly_enrichment,openai,gpt-5,1197,199,0,0,,ok,,stop,2486.0,False,bd92b107232016ba,c7484ef49b42b6ab,4668
2026-07-03 03:59:02+00:00,req-00029314,,nightly_enrichment,openai,gpt-5,1039,186,0,0,,ok,,stop,2055.0,False,bd92b107232016ba,e83d3fd3cf0e225b,4052
2026-07-03 03:59:40+00:00,req-00029081,,nightly_enrichment,openai,gpt-5,1138,289,0,0,,ok,,stop,2974.0,False,bd92b107232016ba,87e02e4c28a8fdbb,4438
2026-07-03 04:00:03+00:00,req-00029192,,nightly_enrichment,openai,gpt-5,1288,112,0,0,,ok,,stop,1943.0,False,bd92b107232016ba,9c966cf39f6b9bbc,5023
2026-07-03 04:00:27+00:00,req-00029389,,nightly_enrichment,openai,gpt-5,1526,132,0,0,,ok,,stop,1768.0,False,bd92b107232016ba,74de633ee354421a,5951
2026-07-03 04:00:35+00:00,req-00028835,,nightly_enrichment,openai,gpt-5,964,87,0,0,,ok,,stop,1688.0,False,bd92b107232016ba,5a07a8a9f1de294b,3759
2026-07-03 04:00:39+00:00,req-00029055,,nightly_enrichment,openai,gpt-5,1268,242,0,0,,ok,,stop,3093.0,False,bd92b107232016ba,cb346373237149d5,4945
2026-07-03 04:00:40+00:00,req-00029159,,nightly_enrichment,openai,gpt-5,1469,159,0,0,,ok,,stop,2244.0,False,bd92b107232016ba,f0f152a0795e6094,5729
2026-07-03 04:00:47+00:00,req-00028902,,nightly_enrichment,openai,gpt-5,1448,140,0,0,,ok,,stop,1749.0,False,bd92b107232016ba,1d9482a9b50deab7,5647
2026-07-03 04:00:50+00:00,req-00029044,,nightly_enrichment,openai,gpt-5,1226,148,0,0,,ok,,stop,2300.0,False,bd92b107232016ba,4119f3334bacc6d0,4781
2026-07-03 04:01:11+00:00,req-00029065,,nightly_enrichment,openai,gpt-5,1184,162,0,0,,ok,,stop,2058.0,False,bd92b107232016ba,5033be36cfdb2e51,4617
2026-07-03 04:01:17+00:00,req-00029313,,nightly_enrichment,openai,gpt-5,1630,160,0,0,,ok,,stop,2916.0,False,bd92b107232016ba,7fa631c333a93112,6357
2026-07-03 04:01:28+00:00,req-00028964,,nightly_enrichment,openai,gpt-5,1246,98,0,0,,ok,,stop,1541.0,False,bd92b107232016ba,0c97753878c78c07,4859
2026-07-03 04:01:34+00:00,req-00029077,,nightly_enrichment,openai,gpt-5,1095,177,0,0,,ok,,stop,2066.0,False,bd92b107232016ba,d6c775956706c6ba,4270
2026-07-03 04:01:50+00:00,req-00029162,,nightly_enrichment,openai,gpt-5,1148,100,0,0,,ok,,stop,1443.0,False,bd92b107232016ba,7034382d40d9d048,4477
2026-07-03 04:02:03+00:00,req-00028785,,nightly_enrichment,openai,gpt-5,1118,112,0,0,,ok,,stop,1901.0,False,bd92b107232016ba,766584253f2ad95f,4360
2026-07-03 04:02:08+00:00,req-00029395,,nightly_enrichment,openai,gpt-5,1269,109,0,0,,ok,,stop,1397.0,False,bd92b107232016ba,cd6f9fd0676a5896,4949
2026-07-03 04:03:00+00:00,req-00028987,,nightly_enrichment,openai,gpt-5,1076,333,0,0,,ok,,stop,3687.0,False,bd92b107232016ba,c2fc71f47c3bf1bc,4196
2026-07-03 04:03:07+00:00,req-00028778,,nightly_enrichment,openai,gpt-5,1596,114,0,0,,ok,,stop,1818.0,False,bd92b107232016ba,95ae1225451a2fc8,6224
2026-07-03 04:05:00+00:00,req-00029371,,nightly_enrichment,openai,gpt-5,1401,190,0,0,,ok,,stop,2342.0,False,bd92b107232016ba,8586db6552fb0637,5463
2026-07-03 04:05:11+00:00,req-00029471,b43d53f3d14aca6c,nightly_enrichment,openai,gpt-5,1381,78,0,0,,ok,,stop,1457.0,False,bd92b107232016ba,317dc3c1f2838ffa,5385
2026-07-03 04:05:23+00:00,req-00029328,,nightly_enrichment,openai,gpt-5,1336,121,0,0,,ok,,stop,1979.0,False,bd92b107232016ba,6e6b635109826db2,5210
2026-07-03 04:05:33+00:00,req-00029021,69a02d82973a8452,nightly_enrichment,openai,gpt-5,1250,290,0,0,,ok,,stop,2695.0,False,bd92b107232016ba,0952ccf4b8f9c667,4875
2026-07-03 04:06:16+00:00,req-00029393,,nightly_enrichment,openai,gpt-5,1656,83,0,0,,ok,,stop,1882.0,False,bd92b107232016ba,341dce8530414feb,6458
2026-07-03 04:06:24+00:00,req-00028906,,nightly_enrichment,openai,gpt-5,1301,140,0,0,,ok,,stop,1760.0,False,bd92b107232016ba,692f918b4cf93015,5073
2026-07-03 04:07:09+00:00,req-00029038,,nightly_enrichment,openai,gpt-5,1456,85,0,0,,ok,,stop,1692.0,False,bd92b107232016ba,2e136365f0d1dd08,5678
2026-07-03 04:07:45+00:00,req-00029226,,nightly_enrichment,openai,gpt-5,1047,88,0,0,,ok,,stop,1094.0,False,bd92b107232016ba,7844ef8f21d01c42,4083
2026-07-03 04:08:15+00:00,req-00028859,,nightly_enrichment,openai,gpt-5,1707,129,0,0,,ok,,stop,1784.0,False,bd92b107232016ba,93dab1f6c4c0cca3,6657
2026-07-03 04:08:46+00:00,req-00029390,,nightly_enrichment,openai,gpt-5,1583,206,0,0,,ok,,stop,2618.0,False,bd92b107232016ba,7522bd554634db3b,6173
2026-07-03 04:08:50+00:00,req-00028850,,nightly_enrichment,openai,gpt-5,1215,254,0,0,,ok,,stop,3289.0,False,bd92b107232016ba,9d24df61820f1f48,4738
2026-07-03 04:09:35+00:00,req-00029147,,nightly_enrichment,openai,gpt-5,1373,95,0,0,,ok,,stop,1502.0,False,bd92b107232016ba,c925c1b30552d471,5354
2026-07-03 04:10:31+00:00,req-00029273,,nightly_enrichment,openai,gpt-5,1224,233,0,0,,ok,,stop,2326.0,False,bd92b107232016ba,ee79df8485e0df5c,4773
2026-07-03 04:12:14+00:00,req-00029227,,nightly_enrichment,openai,gpt-5,1201,192,0,0,,ok,,stop,2298.0,False,bd92b107232016ba,55777c70c9eb553c,4683
2026-07-03 04:12:58+00:00,req-00028805,06694031fff03a41,nightly_enrichment,openai,gpt-5,1249,104,0,0,,ok,,stop,1627.0,False,bd92b107232016ba,4c627622e446a26d,4871
2026-07-03 04:13:47+00:00,req-00029063,,nightly_enrichment,openai,gpt-5,1512,147,0,0,,ok,,stop,2192.0,False,bd92b107232016ba,1af2c92369491128,5896
2026-07-03 04:13:49+00:00,req-00029131,,nightly_enrichment,openai,gpt-5,1112,185,0,0,,ok,,stop,2109.0,False,bd92b107232016ba,23dd86a47024244c,4336
2026-07-03 04:14:15+00:00,req-00029486,,nightly_enrichment,openai,gpt-5,1319,205,0,0,,ok,,stop,2489.0,False,bd92b107232016ba,ed25b6e5c290f2cc,5144
2026-07-03 04:14:19+00:00,req-00029423,,nightly_enrichment,openai,gpt-5,1361,119,0,0,,ok,,stop,1725.0,False,bd92b107232016ba,c2bb8ab503394954,5307
2026-07-03 04:14:23+00:00,req-00028919,,nightly_enrichment,openai,gpt-5,1367,69,0,0,,ok,,stop,1056.0,False,bd92b107232016ba,ea1a8e357f064ac5,5331
2026-07-03 04:14:35+00:00,req-00029325,,nightly_enrichment,openai,gpt-5,1335,127,0,0,,ok,,stop,1790.0,False,bd92b107232016ba,41fbff2770235dbb,5206
2026-07-03 04:14:42+00:00,req-00029166,,nightly_enrichment,openai,gpt-5,1056,59,0,0,,ok,,stop,1196.0,False,bd92b107232016ba,2a067115c592f38e,4118
2026-07-03 04:14:53+00:00,req-00029120,,nightly_enrichment,openai,gpt-5,1297,343,0,0,,ok,,stop,3749.0,False,bd92b107232016ba,a0be40e541b6e80f,5058
2026-07-03 04:14:59+00:00,req-00029337,,nightly_enrichment,openai,gpt-5,1012,242,0,0,,ok,,stop,2609.0,False,bd92b107232016ba,69dd3bcfba47923b,3946
2026-07-03 04:15:01+00:00,req-00028881,,nightly_enrichment,openai,gpt-5,1564,104,0,0,,ok,,stop,1675.0,False,bd92b107232016ba,6564bd375f1b932c,6099
2026-07-03 04:15:26+00:00,req-00028989,,nightly_enrichment,openai,gpt-5,1741,125,0,0,,ok,,stop,1846.0,False,bd92b107232016ba,8f6f9c230de60cec,6789
2026-07-03 04:15:47+00:00,req-00028781,,nightly_enrichment,openai,gpt-5,1272,92,0,0,,ok,,stop,1225.0,False,bd92b107232016ba,959dc525e1b73407,4960
2026-07-03 04:16:08+00:00,req-00029056,,nightly_enrichment,openai,gpt-5,1492,208,0,0,,ok,,stop,2533.0,False,bd92b107232016ba,2a46eac7824a0b3b,5818
2026-07-03 04:16:19+00:00,req-00028979,8e56bbd78935b09c,nightly_enrichment,openai,gpt-5,1388,167,0,0,,ok,,stop,2281.0,False,bd92b107232016ba,00dc557bc59c22ae,5413
2026-07-03 04:16:23+00:00,req-00028994,,nightly_enrichment,openai,gpt-5,1152,234,0,0,,ok,,stop,2347.0,False,bd92b107232016ba,6b66779196d577ce,4492
2026-07-03 04:16:46+00:00,req-00029046,,nightly_enrichment,openai,gpt-5,1383,260,0,0,,ok,,stop,2022.0,False,bd92b107232016ba,739f70797c1b70a8,5393
2026-07-03 04:16:48+00:00,req-00028780,,nightly_enrichment,openai,gpt-5,958,179,0,0,,ok,,stop,2211.0,False,bd92b107232016ba,9cddc8fb84998f53,3736
2026-07-03 04:17:00+00:00,req-00029280,,nightly_enrichment,openai,gpt-5,1286,107,0,0,,ok,,stop,1868.0,False,bd92b107232016ba,e2ddd744e34774e9,5015
2026-07-03 04:17:05+00:00,req-00028784,,nightly_enrichment,openai,gpt-5,1271,159,0,0,,ok,,stop,2014.0,False,bd92b107232016ba,2e2e7840c4cca85d,4956
2026-07-03 04:17:35+00:00,req-00028860,,nightly_enrichment,openai,gpt-5,1322,156,0,0,,ok,,stop,2236.0,False,bd92b107232016ba,d078e2d20f486d0d,5155
2026-07-03 04:17:41+00:00,req-00029025,,nightly_enrichment,openai,gpt-5,1419,213,0,0,,ok,,stop,2404.0,False,bd92b107232016ba,0468021d354d8572,5534
2026-07-03 04:17:51+00:00,req-00029295,,nightly_enrichment,openai,gpt-5,1358,192,0,0,,ok,,stop,2308.0,False,bd92b107232016ba,199d410b5db929c1,5296
2026-07-03 04:18:13+00:00,req-00029062,,nightly_enrichment,openai,gpt-5,1238,257,0,0,,ok,,stop,2663.0,False,bd92b107232016ba,4ea7dd49b28749a3,4828
2026-07-03 04:18:21+00:00,req-00029181,,nightly_enrichment,openai,gpt-5,1098,204,0,0,,ok,,stop,2556.0,False,bd92b107232016ba,d2b1f22ef9cfc56f,4282
2026-07-03 04:18:57+00:00,req-00029436,,nightly_enrichment,openai,gpt-5,1203,97,0,0,,ok,,stop,1600.0,False,bd92b107232016ba,db25a7cbe88d3052,4691
2026-07-03 04:18:57+00:00,req-00028779,,nightly_enrichment,openai,gpt-5,1693,140,0,0,,ok,,stop,2210.0,False,bd92b107232016ba,10f9d58f9b10ee4a,6602
2026-07-03 04:18:59+00:00,req-00029099,,nightly_enrichment,openai,gpt-5,1006,96,0,0,,ok,,stop,1741.0,False,bd92b107232016ba,cffd21001ab4cd78,3923
2026-07-03 04:19:12+00:00,req-00029353,,nightly_enrichment,openai,gpt-5,1812,95,0,0,,ok,,stop,1809.0,False,bd92b107232016ba,749267ed0e336bdf,7066
2026-07-03 04:19:40+00:00,req-00029054,,nightly_enrichment,openai,gpt-5,2088,247,0,0,,ok,,stop,2559.0,False,bd92b107232016ba,f76e96cfd96ab4c4,8143
2026-07-03 04:19:41+00:00,req-00029441,,nightly_enrichment,openai,gpt-5,1289,0,0,0,,error,rate_limit_error,error,873.0,False,bd92b107232016ba,c716a712e6057202,5027
2026-07-03 04:19:44+00:00,req-00029216,,nightly_enrichment,openai,gpt-5,1381,178,0,0,,ok,,stop,1971.0,False,bd92b107232016ba,6c4a75232bbe2387,5385
2026-07-03 04:20:33+00:00,req-00029276,8a0c61ba64a811d9,nightly_enrichment,openai,gpt-5,1511,131,0,0,,ok,,stop,1628.0,False,bd92b107232016ba,5eded52c55e1248c,5892
2026-07-03 04:20:39+00:00,req-00028896,,nightly_enrichment,openai,gpt-5,954,404,0,0,,ok,,stop,3455.0,False,bd92b107232016ba,2bcfdd468fdf096d,3720
2026-07-03 04:20:40+00:00,req-00028814,,nightly_enrichment,openai,gpt-5,1324,0,0,0,,error,api_error,error,1473.0,False,bd92b107232016ba,4e321badd06983cc,5163
2026-07-03 04:21:26+00:00,req-00029472,,nightly_enrichment,openai,gpt-5,1240,435,0,0,,ok,,stop,3827.0,False,bd92b107232016ba,7dd313df1fa7eb90,4836
2026-07-03 04:22:01+00:00,req-00029339,,nightly_enrichment,openai,gpt-5,1047,94,0,0,,ok,,stop,1726.0,False,bd92b107232016ba,03ea9c5332069567,4083
2026-07-03 04:22:09+00:00,req-00029195,,nightly_enrichment,openai,gpt-5,1262,228,0,0,,ok,,stop,1866.0,False,bd92b107232016ba,85eef01d0a87726f,4921
2026-07-03 04:22:21+00:00,req-00028936,,nightly_enrichment,openai,gpt-5,1174,242,0,0,,ok,,stop,2906.0,False,bd92b107232016ba,3d1e695820d079cb,4578
2026-07-03 04:22:23+00:00,req-00029437,,nightly_enrichment,openai,gpt-5,1508,209,0,0,,ok,,stop,2694.0,False,bd92b107232016ba,28a68449dfcd4364,5881
2026-07-03 04:22:46+00:00,req-00028961,,nightly_enrichment,openai,gpt-5,1773,273,0,0,,ok,,stop,3177.0,False,bd92b107232016ba,d09f9b4c9f5cc8a0,6914
2026-07-03 04:23:07+00:00,req-00028819,,nightly_enrichment,openai,gpt-5,1763,162,0,0,,ok,,stop,1931.0,False,bd92b107232016ba,8d215f63a8285470,6875
2026-07-03 04:23:10+00:00,req-00029179,104875be713d2424,nightly_enrichment,openai,gpt-5,1567,104,0,0,,ok,,stop,1304.0,False,bd92b107232016ba,080618793433368d,6111
2026-07-03 04:23:27+00:00,req-00029422,,nightly_enrichment,openai,gpt-5,1398,125,0,0,,ok,,stop,1824.0,False,bd92b107232016ba,83143995765bc107,5452
2026-07-03 04:23:31+00:00,req-00028783,,nightly_enrichment,openai,gpt-5,1411,73,0,0,,ok,,stop,2193.0,False,bd92b107232016ba,f93efcd669bfa4f9,5502
2026-07-03 04:25:15+00:00,req-00029249,,nightly_enrichment,openai,gpt-5,1372,122,0,0,,ok,,stop,2173.0,False,bd92b107232016ba,3cd5345c2a2e4aa8,5350
2026-07-03 04:25:22+00:00,req-00029134,,nightly_enrichment,openai,gpt-5,1594,218,0,0,,ok,,stop,2228.0,False,bd92b107232016ba,eaa71db0d47049dd,6216
2026-07-03 04:25:38+00:00,req-00029174,,nightly_enrichment,openai,gpt-5,1252,234,0,0,,ok,,stop,2466.0,False,bd92b107232016ba,e317c8dd110f70aa,4882
2026-07-03 04:25:44+00:00,req-00029396,,nightly_enrichment,openai,gpt-5,1380,116,0,0,,ok,,stop,1902.0,False,bd92b107232016ba,080c811a6baf6ddc,5382
2026-07-03 04:25:52+00:00,req-00029067,,nightly_enrichment,openai,gpt-5,1707,146,0,0,,ok,,stop,1605.0,False,bd92b107232016ba,75de40fd6821c8f4,6657
2026-07-03 04:25:56+00:00,req-00029183,808d02ea9de1548c,nightly_enrichment,openai,gpt-5,1461,271,0,0,,ok,,stop,2800.0,False,bd92b107232016ba,a242157cfb8e814b,5697
2026-07-03 04:26:04+00:00,req-00028923,,nightly_enrichment,openai,gpt-5,1325,178,0,0,,ok,,stop,2117.0,False,bd92b107232016ba,21b415040feb2f69,5167
2026-07-03 04:26:06+00:00,req-00029004,,nightly_enrichment,openai,gpt-5,1291,102,0,0,,ok,,stop,1303.0,False,bd92b107232016ba,24b2b6a49bb012d2,5034
2026-07-03 04:26:08+00:00,req-00029006,,nightly_enrichment,openai,gpt-5,1076,158,0,0,,ok,,stop,1893.0,False,bd92b107232016ba,138296dbae7ea371,4196
2026-07-03 04:26:36+00:00,req-00029012,,nightly_enrichment,openai,gpt-5,1191,147,0,0,,ok,,stop,1546.0,False,bd92b107232016ba,e4142248148e896a,4644
2026-07-03 04:27:01+00:00,req-00029387,,nightly_enrichment,openai,gpt-5,1256,90,0,0,,ok,,stop,1514.0,False,bd92b107232016ba,bd02e74c82552657,4898
2026-07-03 04:27:02+00:00,req-00029381,,nightly_enrichment,openai,gpt-5,1216,0,0,0,,error,rate_limit_error,error,1057.0,False,bd92b107232016ba,5f1db6a6f8792d04,4742
2026-07-03 04:27:09+00:00,req-00028993,,nightly_enrichment,openai,gpt-5,1069,0,0,0,,error,api_error,error,983.0,False,bd92b107232016ba,e7790bac3b84e655,4169
2026-07-03 04:27:38+00:00,req-00029001,,nightly_enrichment,openai,gpt-5,1084,112,0,0,,ok,,stop,1754.0,False,bd92b107232016ba,886ad4d1f46680b9,4227
2026-07-03 04:27:51+00:00,req-00029115,,nightly_enrichment,openai,gpt-5,1496,282,0,0,,ok,,stop,2856.0,False,bd92b107232016ba,ee33dd7c0ca2dba5,5834
2026-07-03 04:28:26+00:00,req-00029155,,nightly_enrichment,openai,gpt-5,1385,202,0,0,,ok,,stop,2386.0,False,bd92b107232016ba,6fca2c238b0adeb4,5401
2026-07-03 04:29:14+00:00,req-00029414,,nightly_enrichment,openai,gpt-5,1313,126,0,0,,ok,,stop,1736.0,False,bd92b107232016ba,4093bd7e39d234cd,5120
2026-07-03 04:29:19+00:00,req-00029137,,nightly_enrichment,openai,gpt-5,1215,206,0,0,,ok,,stop,2198.0,False,bd92b107232016ba,3e3e9ce7ea0a2465,4738
2026-07-03 04:29:20+00:00,req-00029248,,nightly_enrichment,openai,gpt-5,1336,158,0,0,,ok,,stop,2214.0,False,bd92b107232016ba,276d20d992fa59e8,5210
2026-07-03 04:29:39+00:00,req-00028975,,nightly_enrichment,openai,gpt-5,2556,191,0,0,,ok,,stop,2507.0,False,bd92b107232016ba,1a16fe53e6e67380,9968
2026-07-03 04:29:40+00:00,req-00029355,,nightly_enrichment,openai,gpt-5,1231,132,0,0,,ok,,stop,2046.0,False,bd92b107232016ba,c4f002b23d78f39e,4800
2026-07-03 04:30:34+00:00,req-00028861,,nightly_enrichment,openai,gpt-5,1667,191,0,0,,ok,,stop,2381.0,False,bd92b107232016ba,22f47dd39ca08fd1,6501
2026-07-03 04:30:38+00:00,req-00029442,,nightly_enrichment,openai,gpt-5,1163,141,0,0,,ok,,stop,1829.0,False,bd92b107232016ba,1b8b03869a475b7c,4535
2026-07-03 04:30:41+00:00,req-00028969,c315193d8f4004c8,nightly_enrichment,openai,gpt-5,1222,387,0,0,,ok,,stop,3437.0,False,bd92b107232016ba,206d1ca3bf85ca5b,4765
2026-07-03 04:30:53+00:00,req-00029076,,nightly_enrichment,openai,gpt-5,1199,136,0,0,,ok,,stop,1584.0,False,bd92b107232016ba,7e53b34d3d4994f0,4676
2026-07-03 04:31:02+00:00,req-00029100,,nightly_enrichment,openai,gpt-5,1346,212,0,0,,ok,,stop,2016.0,False,bd92b107232016ba,53234498576de886,5249
2026-07-03 04:31:09+00:00,req-00028897,,nightly_enrichment,openai,gpt-5,1412,178,0,0,,ok,,stop,1784.0,False,bd92b107232016ba,cd6a133c1f1b6ddf,5506
2026-07-03 04:31:24+00:00,req-00028955,b6bab0ee27bc7e4b,nightly_enrichment,openai,gpt-5,1562,228,0,0,,ok,,stop,2158.0,False,bd92b107232016ba,64bcd83f7e724eec,6091
2026-07-03 04:31:29+00:00,req-00028852,,nightly_enrichment,openai,gpt-5,1509,167,0,0,,ok,,stop,2315.0,False,bd92b107232016ba,0c2db080682fddc2,5885
2026-07-03 04:31:44+00:00,req-00028999,,nightly_enrichment,openai,gpt-5,1214,180,0,0,,ok,,stop,1999.0,False,bd92b107232016ba,a171ea48c34eba2a,4734
2026-07-03 04:32:07+00:00,req-00028885,61d49bff873a2efe,nightly_enrichment,openai,gpt-5,1254,279,0,0,,ok,,stop,3507.0,False,bd92b107232016ba,47fec2e7f3b601ef,4890
2026-07-03 04:32:42+00:00,req-00029019,,nightly_enrichment,openai,gpt-5,990,180,0,0,,ok,,stop,1929.0,False,bd92b107232016ba,56c5a943a7e5fc47,3861
2026-07-03 04:33:10+00:00,req-00028847,,nightly_enrichment,openai,gpt-5,1026,306,0,0,,ok,,stop,2698.0,False,bd92b107232016ba,6ceb780976612d6c,4001
2026-07-03 04:33:12+00:00,req-00029113,,nightly_enrichment,openai,gpt-5,1365,0,0,0,,error,rate_limit_error,error,656.0,False,bd92b107232016ba,8218102289dd5a23,5323
2026-07-03 04:33:35+00:00,req-00028947,,nightly_enrichment,openai,gpt-5,1158,264,0,0,,ok,,stop,2872.0,False,bd92b107232016ba,a06b26a775d694c2,4516
2026-07-03 04:33:43+00:00,req-00028867,,nightly_enrichment,openai,gpt-5,2039,241,0,0,,ok,,stop,2854.0,False,bd92b107232016ba,0102baa9e2b3fff6,7952
2026-07-03 04:33:44+00:00,req-00029027,3953ea44eebed1fa,nightly_enrichment,openai,gpt-5,1235,83,0,0,,ok,,stop,1416.0,False,bd92b107232016ba,e67665563abcba61,4816
2026-07-03 04:34:01+00:00,req-00029253,,nightly_enrichment,openai,gpt-5,2369,199,0,0,,ok,,stop,2179.0,False,bd92b107232016ba,d39510d480dcbfcc,9239
2026-07-03 04:34:18+00:00,req-00029374,,nightly_enrichment,openai,gpt-5,1622,163,0,0,,ok,,stop,2710.0,False,bd92b107232016ba,b69512e7445609c6,6325
2026-07-03 04:34:25+00:00,req-00028932,,nightly_enrichment,openai,gpt-5,1239,159,0,0,,ok,,stop,2329.0,False,bd92b107232016ba,4bbd943a5e67c1db,4832
2026-07-03 04:34:46+00:00,req-00029318,,nightly_enrichment,openai,gpt-5,991,206,0,0,,ok,,stop,2421.0,False,bd92b107232016ba,3098e9a8315e2677,3864
2026-07-03 04:35:07+00:00,req-00029059,,nightly_enrichment,openai,gpt-5,1194,0,0,0,,error,invalid_request_error,error,717.0,False,bd92b107232016ba,1dc59e98d6b86683,4656
2026-07-03 04:35:24+00:00,req-00028942,,nightly_enrichment,openai,gpt-5,2018,190,0,0,,ok,,stop,2287.0,False,bd92b107232016ba,5edc46d70fad9be1,7870
2026-07-03 04:36:21+00:00,req-00029308,,nightly_enrichment,openai,gpt-5,1121,138,0,0,,ok,,stop,2166.0,False,bd92b107232016ba,823e0f406a7e8784,4371
2026-07-03 04:36:23+00:00,req-00029483,,nightly_enrichment,openai,gpt-5,1231,144,0,0,,ok,,stop,1900.0,False,bd92b107232016ba,dfd1c8e1955a8d89,4800
2026-07-03 04:36:59+00:00,req-00028793,,nightly_enrichment,openai,gpt-5,1316,78,0,0,,ok,,stop,1448.0,False,bd92b107232016ba,8af2466e8fe987d5,5132
2026-07-03 04:37:07+00:00,req-00029238,3dad1ec7c66c1645,nightly_enrichment,openai,gpt-5,1124,164,0,0,,ok,,stop,2223.0,False,bd92b107232016ba,8d93620b6a52fb18,4383
2026-07-03 04:37:44+00:00,req-00028874,,nightly_enrichment,openai,gpt-5,1262,134,0,0,,ok,,stop,1430.0,False,bd92b107232016ba,3cdbc38320cff5cc,4921
2026-07-03 04:37:46+00:00,req-00028953,,nightly_enrichment,openai,gpt-5,1659,153,0,0,,ok,,stop,1623.0,False,bd92b107232016ba,38b0dd67ffa38261,6470
2026-07-03 04:37:56+00:00,req-00028873,,nightly_enrichment,openai,gpt-5,1207,239,0,0,,ok,,stop,3016.0,False,bd92b107232016ba,b0ac4e511a18a92b,4707
2026-07-03 04:38:08+00:00,req-00029473,,nightly_enrichment,openai,gpt-5,1596,192,0,0,,ok,,stop,2428.0,False,bd92b107232016ba,475fa52652a64d1f,6224
2026-07-03 04:38:14+00:00,req-00029163,,nightly_enrichment,openai,gpt-5,1259,127,0,0,,ok,,stop,2195.0,False,bd92b107232016ba,203d04f08b91c00e,4910
2026-07-03 04:38:28+00:00,req-00029440,,nightly_enrichment,openai,gpt-5,1435,0,0,0,,error,invalid_request_error,error,1202.0,False,bd92b107232016ba,823cd57442b2dea6,5596
